,STOP_ID,OFF_STOP_ID,TOTAL_PRICE,PATH,new cost,total_distance2,X,Y,longitude,latitude,district,district_encoded
0,13130,401,44.9,"[13130, 13131, 10000187, 9951, 401]",40.9,28865.92127,825666.0,841503.0,114.07382894564208,22.513152364973674,Yuen Long,17
1,12764,401,44.9,"[12764, 12765, 10000187, 9951, 401]",40.9,28086.51435,826189.0,841051.0,114.0789150799993,22.5090738102192,Yuen Long,17
2,12731,401,44.9,"[12731, 12732, 10000187, 9951, 401]",40.9,27777.35585,826300.0,840707.0,114.07999606811694,22.50596801465144,Yuen Long,17
3,12729,401,42.9,"[12729, 10000187, 9951, 401]",40.9,29585.81037,824915.0,841765.0,114.06652778143912,22.515513484906784,Yuen Long,17
4,13131,401,42.9,"[13131, 10000187, 9951, 401]",40.9,28818.4871,825651.0,841548.0,114.0736828527321,22.51355863800508,Yuen Long,17
5,12765,401,42.9,"[12765, 10000187, 9951, 401]",40.9,28071.74953,826202.0,841044.0,114.0790414732907,22.509010674399605,Yuen Long,17
6,12732,401,42.9,"[12732, 10000187, 9951, 401]",40.9,27759.10756,826303.0,840725.0,114.08002511172783,22.50613057889832,Yuen Long,17
7,6479,401,42.7,"[6479, 13419, 883, 10236, 401]",42.7,38599.33026,843111.0,838440.0,114.24337131510777,22.48551148586952,Tai Po,11
8,6480,401,42.7,"[6480, 13419, 883, 10236, 401]",42.7,38429.51566,843165.0,838601.0,114.2438967606126,22.48696516330579,Tai Po,11
10,11012,130,41.6,"[11012, 11013, 11029, 11032, 933, 130]",39.6,85311.88892,808159.0,812988.0,113.90417408543416,22.255451252528456,Islands,2
11,11011,130,41.6,"[11011, 11015, 11029, 11032, 933, 130]",39.6,84711.71311,807040.0,812290.0,113.89333086471012,22.24912934783941,Islands,2
12,13273,130,41.4,"[13273, 13270, 13396, 933, 130]",37.4,59218.89155,820053.0,817310.0,114.01951996285332,22.29463417290648,Islands,2
13,13272,130,41.4,"[13272, 13270, 13396, 933, 130]",37.4,59184.43584,820026.0,817342.0,114.01925762490428,22.29492289749546,Islands,2
14,12781,130,41.4,"[12781, 12772, 13396, 933, 130]",37.4,58562.19668,819451.0,817572.0,114.01367527636276,22.29699441778021,Islands,2
15,10000243,130,41.4,"[10000243, 12773, 13396, 933, 130]",37.4,58277.08771,819337.0,817823.0,114.01256632726522,22.29925997731221,Islands,2
16,12780,130,41.4,"[12780, 12774, 13396, 933, 130]",37.4,57899.33697,819174.0,818162.0,114.01098087413408,22.302319733645056,Islands,2
17,13263,130,41.4,"[13263, 13268, 13396, 933, 130]",37.4,57623.10705,819773.0,818734.0,114.01678813320744,22.307491060494044,Islands,2
18,13017,130,41.4,"[13017, 13268, 13396, 933, 130]",37.4,57610.88117,819723.0,818764.0,114.01630256821352,22.307761498144902,Islands,2
19,13354,130,41.4,"[13354, 13019, 13396, 933, 130]",37.4,50616.4302,819104.0,818363.0,114.0102993901017,22.304134183047008,Islands,2
20,12777,130,41.4,"[12777, 13019, 13396, 933, 130]",37.4,50568.10302,819213.0,818784.0,114.0113527421422,22.3079371357634,Islands,2
21,13355,130,41.4,"[13355, 13019, 13396, 933, 130]",37.4,50546.53528,819157.0,818420.0,114.01081313995964,22.304649452843776,Islands,2
22,12779,130,41.4,"[12779, 13019, 13396, 933, 130]",37.4,50541.55206,819066.0,818478.0,114.00992937103784,22.305172319812957,Islands,2
23,12778,130,41.4,"[12778, 13019, 13396, 933, 130]",37.4,50530.17024,819066.0,818684.0,114.0099271604974,22.30703261724545,Islands,2
24,13356,130,41.4,"[13356, 13019, 13396, 933, 130]",37.4,50429.97851,819147.0,818555.0,114.01071464912042,22.30586848063348,Islands,2
25,11013,130,39.6,"[11013, 11029, 11032, 933, 130]",39.6,85177.2598,808025.0,813001.0,113.90287386369349,22.255566463544884,Islands,2
26,11015,130,39.6,"[11015, 11029, 11032, 933, 130]",39.6,84647.43247,806976.0,812296.0,113.8927098915037,22.249182447171385,Islands,2
27,13270,130,39.4,"[13270, 13396, 933, 130]",37.4,58997.53212,819843.0,817380.0,114.0174813599742,22.295264325734877,Islands,2
28,12772,130,39.4,"[12772, 13396, 933, 130]",37.4,58539.00186,819428.0,817575.0,114.01345204411776,22.29702128495903,Islands,2
29,12773,130,39.4,"[12773, 13396, 933, 130]",37.4,58163.92853,819274.0,817917.0,114.01195394536312,22.30010823156864,Islands,2
30,12774,130,39.4,"[12774, 13396, 933, 130]",37.4,57704.08073,819096.0,818341.0,114.01022198676444,22.303935430737475,Islands,2
31,13268,130,39.4,"[13268, 13396, 933, 130]",37.4,57374.06689,819583.0,818573.0,114.01494583875905,22.30603530868649,Islands,2
32,12775,130,39.4,"[12775, 13396, 933, 130]",37.4,57354.54818,819054.0,818688.0,114.00981065667916,22.30706861965312,Islands,2
33,13014,130,39.4,"[13014, 13396, 933, 130]",37.4,57024.94084,819350.0,818833.0,114.0126818285234,22.308380984582826,Islands,2
34,10000022,130,39.4,"[10000022, 13396, 933, 130]",37.4,51046.6488,819689.0,818841.0,114.01597179752336,22.30845652519573,Islands,2
35,13018,130,39.4,"[13018, 13396, 933, 130]",37.4,50684.23329,819498.0,818533.0,114.01412133175413,22.30567326048585,Islands,2
36,13019,130,39.4,"[13019, 13396, 933, 130]",37.4,50372.96973,819192.0,818590.0,114.01115100093718,22.306184997226875,Islands,2
37,13020,130,39.4,"[13020, 13396, 933, 130]",37.4,50033.49219,819167.0,818433.0,114.01091005036729,22.30476694956664,Islands,2
38,13418,401,38.4,"[13418, 13419, 883, 10236, 401]",36.4,35925.03028,842888.0,840828.0,114.24121428787916,22.507076941956367,North,6
39,6484,401,38.4,"[6484, 10000031, 883, 10236, 401]",36.4,35370.83662,842481.0,840305.0,114.23725659906876,22.50235558364015,North,6
40,6483,401,38.4,"[6483, 6482, 883, 10236, 401]",36.4,35185.96312,842908.0,839434.0,114.24140282549122,22.494488504620247,Tai Po,11
41,6478,401,38.4,"[6478, 6477, 883, 10236, 401]",36.4,34490.51202,842824.0,837865.0,114.2405800144328,22.48032012865514,Tai Po,11
42,10000178,401,37.8,"[10000178, 13357, 10236, 401]",37.8,34337.41606,830785.0,840827.0,114.12358505526008,22.507071969216405,North,6
43,11026,130,37.3,"[11026, 11001, 11007, 11032, 933, 130]",35.3,91297.37653,804295.0,812626.0,113.86669497780846,22.252114983229948,Islands,2
44,11027,130,37.3,"[11027, 11001, 11007, 11032, 933, 130]",35.3,91135.77632,804125.0,812656.0,113.86504517742335,22.252382743925,Islands,2
45,11025,130,37.3,"[11025, 11002, 11007, 11032, 933, 130]",35.3,90797.99156,804576.0,812450.0,113.86942447911436,22.250530787367563,Islands,2
47,6233,122,37.1,"[6233, 6234, 8306, 7079, 122]",37.1,52252.10997,852507.0,833072.0,114.334621951234,22.43697274270061,Tai Po,11
48,12510,130,36.6,"[12510, 12000, 12013, 933, 130]",36.6,72602.83246,817373.0,813392.0,113.99355877771018,22.259225010402083,Islands,2
49,6598,734,36.5,"[6598, 6526, 734]",36.5,32484.58188,831760.0,839754.0,114.13306414164502,22.497385217076125,North,6
50,13419,401,36.4,"[13419, 883, 10236, 401]",36.4,35783.17825,842947.0,840699.0,114.24178716544915,22.50591179268847,North,6
51,10000031,401,36.4,"[10000031, 883, 10236, 401]",36.4,35307.77316,842452.0,840361.0,114.23697497594593,22.502861390683456,North,6
52,6482,401,36.4,"[6482, 883, 10236, 401]",36.4,35113.49243,842942.0,839370.0,114.2417329724127,22.493910426672837,Tai Po,11
53,6481,401,36.4,"[6481, 883, 10236, 401]",36.4,34887.11885,843013.0,838825.0,114.24242063767326,22.488988580845493,Tai Po,11
54,6477,401,36.4,"[6477, 883, 10236, 401]",36.4,34280.73118,842962.0,838023.0,114.24192164681142,22.481746397585585,Tai Po,11
55,6476,401,36.4,"[6476, 883, 10236, 401]",36.4,33636.88493,842653.0,837709.0,114.23891775520252,22.47891203284362,Tai Po,11
56,11023,130,35.8,"[11023, 11003, 11032, 933, 130]",33.8,90038.2539,805369.0,811685.0,113.8771321318712,22.24363678448311,Islands,2
57,11024,130,35.8,"[11024, 11003, 11032, 933, 130]",33.8,89845.45354,805125.0,811747.0,113.8747639837785,22.24419229821309,Islands,2
58,11021,130,35.8,"[11021, 11005, 11032, 933, 130]",33.8,89342.40357,805805.0,811403.0,113.88136693733766,22.2410979086368,Islands,2
59,11022,130,35.8,"[11022, 11005, 11032, 933, 130]",33.8,89108.45142,805575.0,811493.0,113.879134120355,22.24190658918322,Islands,2
60,11020,130,35.8,"[11020, 11006, 11032, 933, 130]",33.8,88681.86594,805984.0,811538.0,113.88310077419132,22.242320180278867,Islands,2
61,12065,130,35.8,"[12065, 12000, 12013, 933, 130]",33.8,71376.16159,817965.0,813930.0,113.9992960960994,22.264089857233877,Islands,2
62,12064,130,35.8,"[12064, 12004, 12013, 933, 130]",33.8,70427.56866,817659.0,813563.0,113.996331502703,22.26077235132496,Islands,2
63,6707,8050,35.7,"[6707, 6706, 1083, 8050]",33.7,69258.2088,840415.0,844841.0,114.2171896923111,22.54332360112114,North,6
64,6705,8050,35.7,"[6705, 6706, 1083, 8050]",33.7,69108.29584,840593.0,845021.0,114.21892062079516,22.54494861939623,North,6
65,6709,8050,35.7,"[6709, 6708, 1083, 8050]",33.7,68797.96567,840299.0,844680.0,114.21606158184302,22.541869994604856,North,6
66,6710,8050,35.7,"[6710, 6711, 1083, 8050]",33.7,68262.7334,840058.0,844366.0,114.2137179597968,22.539035019820755,North,6
67,6485,8050,35.7,"[6485, 6713, 1083, 8050]",33.7,67875.08327,839474.0,843882.0,114.20803976797212,22.53466553076145,North,6
68,6712,8050,35.7,"[6712, 6713, 1083, 8050]",33.7,67777.91263,839687.0,844057.0,114.21011070762584,22.536245427748,North,6
69,6487,8050,35.7,"[6487, 6486, 1083, 8050]",33.7,67599.60784,839254.0,843702.0,114.20590082014452,22.53304046728784,North,6
70,6489,8050,35.7,"[6489, 6488, 1083, 8050]",33.7,67072.69256,839112.0,843586.0,114.2045202534489,22.531993189268803,North,6
71,6493,8050,35.7,"[6493, 6492, 1083, 8050]",33.7,66706.71907,838565.0,843396.0,114.19920272280854,22.530278247753557,North,6
72,6491,8050,35.7,"[6491, 6492, 1083, 8050]",33.7,66502.71958,838811.0,843467.0,114.20159411393104,22.53091905326765,North,6
73,6495,8050,35.7,"[6495, 6496, 1083, 8050]",33.7,65787.87032,838131.0,843133.0,114.19498365580512,22.527903793673246,North,6
74,6497,8050,35.7,"[6497, 6498, 1083, 8050]",33.7,64944.45972,837463.0,842771.0,114.18849010644236,22.52463540268337,North,6
75,6500,8050,35.7,"[6500, 6499, 1083, 8050]",33.7,64320.3187,836817.0,842444.0,114.18221071504102,22.52168280428552,North,6
76,13098,401,35.7,"[13098, 13072, 10209, 401]",33.7,34222.31735,824926.0,831755.0,114.0667061797758,22.42511916054492,Yuen Long,17
77,10000179,401,35.4,"[10000179, 13284, 6625, 10236, 401]",33.4,53002.59061,833927.0,845804.0,114.15411484239236,22.55202327089135,North,6
78,13363,401,35.4,"[13363, 13362, 6625, 10236, 401]",33.4,52646.73418,833874.0,845494.0,114.15360003686044,22.54922379307292,North,6
79,13283,401,35.4,"[13283, 13287, 6625, 10236, 401]",33.4,52388.92138,833697.0,845067.0,114.1518799428642,22.54536758015701,North,6
80,6703,401,35.4,"[6703, 13286, 6625, 10236, 401]",33.4,52322.13245,833415.0,844576.0,114.14913931020408,22.540933232400576,North,6
81,13282,401,35.4,"[13282, 13286, 6625, 10236, 401]",33.4,52145.22493,833554.0,844784.0,114.1504902258768,22.54281177130017,North,6
82,13291,401,35.4,"[13291, 13285, 6625, 10236, 401]",33.4,51981.47943,833392.0,844415.0,114.14891601086852,22.539479307823665,North,6
83,13290,401,35.4,"[13290, 13289, 6625, 10236, 401]",33.4,51628.00184,833488.0,844212.0,114.14984961028986,22.53764630621729,North,6
84,6727,401,35.4,"[6727, 12443, 6625, 10236, 401]",33.4,47420.78014,833843.0,843579.0,114.15330158875648,22.531930634284283,North,6
85,12442,401,35.4,"[12442, 12443, 6625, 10236, 401]",33.4,47337.62955,833709.0,843753.0,114.15199872674692,22.53350172039862,North,6
86,6725,401,35.4,"[6725, 6724, 6625, 10236, 401]",33.4,46816.82681,834047.0,843313.0,114.15528499526611,22.52952883682542,North,6
87,6722,401,35.4,"[6722, 6723, 6625, 10236, 401]",33.4,46235.82204,834459.0,842999.0,114.15929023475736,22.52669378992464,North,6
88,6720,401,35.4,"[6720, 6721, 6625, 10236, 401]",33.4,45631.48574,834634.0,842680.0,114.16099163119615,22.523813280065983,North,6
89,6719,401,35.4,"[6719, 6718, 6625, 10236, 401]",33.4,45240.71857,834789.0,842450.0,114.16249847441124,22.521736436815694,North,6
90,6716,401,35.4,"[6716, 6717, 6625, 10236, 401]",33.4,44757.34443,835105.0,842074.0,114.16557028266858,22.518341261770104,North,6
91,13092,401,35.4,"[13092, 10000040, 10209, 401]",33.4,20812.92638,824928.0,831927.0,114.06672438139822,22.426672412716798,Yuen Long,17
92,6643,401,35.4,"[6643, 12362, 401]",35.4,57839.30774,830103.0,840202.0,114.11695912025218,22.501425651629035,North,6
93,6665,401,35.4,"[6665, 12362, 401]",35.4,57462.94356,829744.0,840315.0,114.1134696725498,22.502444750602017,North,6
94,6668,401,35.4,"[6668, 12362, 401]",35.4,49804.79881,829078.0,840433.0,114.10699649310205,22.503507659710085,North,6
95,6669,401,35.4,"[6669, 12362, 401]",35.4,49289.53092,828593.0,840259.0,114.10228373757954,22.501934260607023,North,6
96,6672,401,35.4,"[6672, 12362, 401]",35.4,48855.03696,828160.0,840295.0,114.09807537916674,22.502257351938923,North,6
97,6673,401,35.4,"[6673, 12362, 401]",35.4,48528.36587,827855.0,840412.0,114.09511056424394,22.50331242999937,North,6
98,6686,401,35.4,"[6686, 12362, 401]",35.4,47553.63873,826882.0,840354.0,114.0856545724774,22.50278359304188,Yuen Long,17
99,6728,401,35.4,"[6728, 12362, 401]",35.4,47094.43834,826515.0,840078.0,114.08208950641512,22.500289150126008,Yuen Long,17
100,6729,401,35.4,"[6729, 12362, 401]",35.4,38780.24054,826206.0,839703.0,114.07908886093207,22.496900963052088,Yuen Long,17
101,6731,401,35.4,"[6731, 12362, 401]",35.4,37128.65008,825984.0,839806.0,114.0769307326324,22.497829769166422,Yuen Long,17
102,6733,401,35.4,"[6733, 12362, 401]",35.4,36585.17883,825544.0,839487.0,114.0726568140481,22.494946369141054,Yuen Long,17
103,6753,401,35.4,"[6753, 12362, 401]",35.4,36099.35067,825069.0,839589.0,114.06803997209596,22.495864417578243,Yuen Long,17
104,11000,130,35.3,"[11000, 11007, 11032, 933, 130]",35.3,91534.83823,803868.0,812683.0,113.86255142578752,22.252621766344625,Islands,2
105,11001,130,35.3,"[11001, 11007, 11032, 933, 130]",35.3,91128.70525,804130.0,812661.0,113.86509358346768,22.25242798963402,Islands,2
106,11002,130,35.3,"[11002, 11007, 11032, 933, 130]",35.3,90703.62526,804515.0,812522.0,113.86883129174907,22.251179865852794,Islands,2
107,6754,401,35.2,"[6754, 6628, 6625, 10236, 401]",33.2,40974.83226,825142.0,839571.0,114.06874952803578,22.49570234814538,Yuen Long,17
108,13161,401,35.2,"[13161, 10164, 6625, 10236, 401]",33.2,40693.57374,827863.0,834047.0,114.09522200207634,22.44583389525448,Yuen Long,17
109,6732,401,35.2,"[6732, 6628, 6625, 10236, 401]",33.2,40238.46754,825646.0,839531.0,114.07364777087476,22.495344343835452,Yuen Long,17
110,10167,401,35.2,"[10167, 10168, 6625, 10236, 401]",33.2,39630.72783,828029.0,834312.0,114.0968332750928,22.448227770045637,Yuen Long,17
111,6730,401,35.2,"[6730, 6628, 6625, 10236, 401]",33.2,39514.09954,826095.0,839895.0,114.07800889905796,22.49863413838952,Yuen Long,17
112,10169,401,35.2,"[10169, 10170, 6625, 10236, 401]",33.2,39304.99321,828175.0,834685.0,114.09824975235374,22.45159682114366,Yuen Long,17
113,6663,401,35.2,"[6663, 6664, 6625, 10236, 401]",33.2,38974.97792,828240.0,835065.0,114.09887931751187,22.45502869339789,Yuen Long,17
114,6659,401,35.2,"[6659, 6662, 6625, 10236, 401]",33.2,38925.00821,828848.0,835896.0,114.10478238650995,22.462535727917345,Yuen Long,17
115,6687,401,35.2,"[6687, 6628, 6625, 10236, 401]",33.2,38780.53467,826873.0,840483.0,114.08556633968178,22.503948462246797,Yuen Long,17
116,6661,401,35.2,"[6661, 6662, 6625, 10236, 401]",33.2,38718.35889,828714.0,835732.0,114.10348123559096,22.461054150917697,Yuen Long,17
117,6685,401,35.2,"[6685, 6628, 6625, 10236, 401]",33.2,38241.92814,827091.0,840539.0,114.08768471059872,22.504455349874608,Yuen Long,17
118,6658,401,35.2,"[6658, 6660, 6625, 10236, 401]",33.2,38004.16115,828976.0,836061.0,114.1060252644734,22.464026299073343,Yuen Long,17
119,6674,401,35.2,"[6674, 6628, 6625, 10236, 401]",33.2,37875.68778,827924.0,840498.0,114.0957807048649,22.504089381488168,North,6
120,6671,401,35.2,"[6671, 6628, 6625, 10236, 401]",33.2,37523.76449,828342.0,840460.0,114.09984335221964,22.50374821997262,North,6
121,6655,401,35.2,"[6655, 6656, 6625, 10236, 401]",33.2,37448.20354,829259.0,836640.0,114.10877233932524,22.469256098117075,North,6
122,6653,401,35.2,"[6653, 6654, 6625, 10236, 401]",33.2,37198.82764,829378.0,837036.0,114.10992686955782,22.472832627968604,North,6
123,6652,401,35.2,"[6652, 6651, 6625, 10236, 401]",33.2,37022.68015,829398.0,837258.0,114.11012024165753,22.47483746088392,North,6
124,6670,401,35.2,"[6670, 6628, 6625, 10236, 401]",33.2,36996.12636,828576.0,840440.0,114.10211764246904,22.50356868326895,North,6
125,6650,401,35.2,"[6650, 6651, 6625, 10236, 401]",33.2,36984.80247,829521.0,837429.0,114.1113146764072,22.476382151814555,North,6
126,6667,401,35.2,"[6667, 6628, 6625, 10236, 401]",33.2,36650.6629,829151.0,840393.0,114.1077061420571,22.50314675042824,North,6
127,6649,401,35.2,"[6649, 13277, 6625, 10236, 401]",33.2,36647.8309,829657.0,837907.0,114.1126341800466,22.480699220064064,North,6
128,6666,401,35.2,"[6666, 6628, 6625, 10236, 401]",33.2,36154.14503,829644.0,840334.0,114.11249772459372,22.50261594268514,North,6
129,6647,401,35.2,"[6647, 6646, 6625, 10236, 401]",33.2,35762.91493,830120.0,838957.0,114.11712916182285,22.49018287371992,North,6
130,6644,401,35.2,"[6644, 6628, 6625, 10236, 401]",33.2,35751.85906,830041.0,840269.0,114.11635630300808,22.50203046241725,North,6
131,6642,401,35.2,"[6642, 6628, 6625, 10236, 401]",33.2,35443.72759,830282.0,840077.0,114.11869922425656,22.500297490388437,North,6
132,6638,401,35.2,"[6638, 6637, 6625, 10236, 401]",33.2,35391.12587,830477.0,839451.0,114.1205966243734,22.49464513795285,North,6
133,6752,401,35.0,"[6752, 10280, 12362, 401]",33.0,35397.91445,824388.0,839309.0,114.06142396622155,22.49333130665497,Yuen Long,17
134,6735,401,35.0,"[6735, 6734, 12362, 401]",33.0,34730.16575,824077.0,838540.0,114.05840756675354,22.48638474780535,Yuen Long,17
135,6737,401,35.0,"[6737, 6736, 12362, 401]",33.0,34259.70489,823999.0,837921.0,114.05765438331372,22.480794376696306,Yuen Long,17
136,6739,401,35.0,"[6739, 6740, 12362, 401]",33.0,33459.88102,823879.0,837418.0,114.0564922498085,22.476251220829177,Yuen Long,17
137,6741,401,35.0,"[6741, 6742, 12362, 401]",33.0,33104.75283,823759.0,837032.0,114.05532926979042,22.47276461158928,Yuen Long,17
138,11019,130,34.5,"[11019, 11007, 11032, 933, 130]",32.5,88177.8287,806099.0,811726.0,113.88421280838496,22.24401993697975,Islands,2
139,11018,130,34.5,"[11018, 11008, 11032, 933, 130]",32.5,84598.7646,806319.0,812019.0,113.88634149363509,22.24666971782965,Islands,2
140,10000263,130,34.5,"[10000263, 11009, 11032, 933, 130]",32.5,84523.34016,806823.0,811839.0,113.89123400520396,22.24505287981123,Islands,2
141,11016,130,34.5,"[11016, 11009, 11032, 933, 130]",32.5,84519.77561,806820.0,811841.0,113.89120486643849,22.245070889809902,Islands,2
142,11017,130,34.5,"[11017, 11009, 11032, 933, 130]",32.5,84348.99684,806594.0,811964.0,113.88901023523611,22.24617778219527,Islands,2
143,10000262,130,34.5,"[10000262, 11028, 11032, 933, 130]",32.5,84129.08169,806922.0,811865.0,113.89219390181674,22.24528935874188,Islands,2
144,11010,130,34.5,"[11010, 11028, 11032, 933, 130]",32.5,84122.01271,806918.0,811859.0,113.89215520836652,22.24523510741853,Islands,2
145,10000255,130,34.5,"[10000255, 11028, 11032, 933, 130]",32.5,84045.35834,806887.0,811788.0,113.89185578265048,22.244593410533973,Islands,2
146,13223,10000286,34.4,"[13223, 6690, 1195, 10000286]",32.4,52038.0348,826495.0,840423.0,114.08189300924984,22.50340451629865,Yuen Long,17
147,6744,10000286,34.4,"[6744, 6743, 1195, 10000286]",32.4,47479.19085,823668.0,836640.0,114.05444816944733,22.469224024344943,Yuen Long,17
148,6746,10000286,34.4,"[6746, 6745, 1195, 10000286]",32.4,47023.25803,823538.0,835996.0,114.05319020461248,22.463407477256983,Yuen Long,17
149,6748,10000286,34.4,"[6748, 6747, 1195, 10000286]",32.4,46636.03374,823472.0,835703.0,114.05255131184992,22.46076107321413,Yuen Long,17
150,6749,10000286,34.4,"[6749, 6750, 1195, 10000286]",32.4,46146.66971,823393.0,835436.0,114.0517859299925,22.45834935891789,Yuen Long,17
151,9943,8051,34.3,"[9943, 13247, 12760, 8051]",32.3,32298.12783,823186.0,834685.0,114.04978098325996,22.45156594163136,Yuen Long,17
152,9945,8051,34.3,"[9945, 9944, 12760, 8051]",32.3,31704.53736,823131.0,834187.0,114.04925076613192,22.447068367451624,Yuen Long,17
153,12625,401,34.1,"[12625, 12642, 12360, 401]",32.1,56371.97322,821081.0,835808.0,114.02931993950077,22.46168969807933,Yuen Long,17
154,12626,401,34.1,"[12626, 12641, 12360, 401]",32.1,56215.39837,820907.0,836041.0,114.02762713509436,22.46379222749621,Yuen Long,17
155,12628,401,34.1,"[12628, 12640, 12360, 401]",32.1,56125.87967,820609.0,836124.0,114.02473096091992,22.46453904679761,Yuen Long,17
156,12627,401,34.1,"[12627, 12640, 12360, 401]",32.1,55930.63166,820835.0,836239.0,114.02692566244704,22.46557959838668,Yuen Long,17
157,12629,401,34.1,"[12629, 12639, 12360, 401]",32.1,55881.16108,820512.0,835905.0,114.02379067971752,22.462560497552904,Yuen Long,17
158,12631,401,34.1,"[12631, 12638, 12360, 401]",32.1,55313.70796,820459.0,835394.0,114.02328082228502,22.457945471473685,Yuen Long,17
159,12630,401,34.1,"[12630, 12638, 12360, 401]",32.1,55172.70926,820347.0,835647.0,114.02219014586764,22.460229124827464,Yuen Long,17
160,12632,401,34.1,"[12632, 12635, 12360, 401]",32.1,54596.34803,820528.0,835103.0,114.0239540771976,22.45531825905772,Yuen Long,17
161,12677,401,34.1,"[12677, 12679, 12362, 401]",32.1,35554.20679,820497.0,830762.0,114.02369592444236,22.416116867630443,Yuen Long,17
162,12676,401,34.1,"[12676, 12675, 12362, 401]",32.1,33189.59341,820701.0,831008.0,114.02567489901026,22.418340224795127,Yuen Long,17
163,12690,401,34.1,"[12690, 12691, 9959, 401]",32.1,32907.68374,816648.0,836128.0,113.98624583311292,22.464534290081986,Yuen Long,17
164,12671,401,34.1,"[12671, 12674, 12362, 401]",32.1,32778.537,821134.0,831465.0,114.02987619722744,22.422471020977905,Yuen Long,17
165,12673,401,34.1,"[12673, 12674, 12362, 401]",32.1,32653.18157,820952.0,831388.0,114.02810915651618,22.421774058659075,Yuen Long,17
166,12688,401,34.1,"[12688, 12689, 9959, 401]",32.1,32493.9802,816909.0,835799.0,113.98878571604226,22.46156626951945,Yuen Long,17
167,12670,401,34.1,"[12670, 12672, 12362, 401]",32.1,32482.87555,821282.0,831491.0,114.03131348908416,22.422707113937143,Yuen Long,17
168,12667,401,34.1,"[12667, 12669, 12362, 401]",32.1,32360.27584,821383.0,831619.0,114.03229331587254,22.423863892168967,Yuen Long,17
169,12687,401,34.1,"[12687, 12686, 9959, 401]",32.1,32176.14952,817073.0,835516.0,113.99038252369812,22.4590125188284,Yuen Long,17
170,12665,401,34.1,"[12665, 12668, 12362, 401]",32.1,32002.21811,821266.0,831831.0,114.03115487616957,22.42577732620165,Yuen Long,17
171,12664,401,34.1,"[12664, 12663, 12362, 401]",32.1,31111.91293,821059.0,832056.0,114.0291420707033,22.4278073503738,Yuen Long,17
172,12661,401,34.1,"[12661, 12662, 12362, 401]",32.1,30851.57309,821007.0,832313.0,114.0286345072493,22.43012771125958,Yuen Long,17
173,12684,401,34.1,"[12684, 12685, 9959, 401]",32.1,29378.90308,817204.0,835253.0,113.99165842345448,22.456638991396456,Yuen Long,17
174,12966,401,34.1,"[12966, 12683, 9959, 401]",32.1,29115.22738,817534.0,834666.0,113.99487143857102,22.451341795049903,Yuen Long,17
175,12682,401,34.1,"[12682, 12683, 9959, 401]",32.1,29032.63394,817514.0,834839.0,113.99467509614404,22.45290383511198,Yuen Long,17
176,12681,401,34.1,"[12681, 12680, 9959, 401]",32.1,28819.65468,817473.0,834458.0,113.99428127781432,22.44946280218331,Yuen Long,17
177,12651,401,34.1,"[12651, 12652, 12362, 401]",32.1,27872.14398,821102.0,833521.0,114.0295457878202,22.44103732051977,Yuen Long,17
178,10161,401,34.1,"[10161, 10159, 9635, 401]",32.1,27459.17518,827267.0,833579.0,114.08943466979215,22.44160461559425,Yuen Long,17
179,10000059,401,34.1,"[10000059, 9790, 401]",34.1,38594.32121,809760.0,831227.0,113.91940393388369,22.42018352078521,Tuen Mun,13
180,11003,130,33.8,"[11003, 11032, 933, 130]",33.8,89815.45354,805155.0,811747.0,113.87505500306608,22.2441928386624,Islands,2
181,11004,130,33.8,"[11004, 11032, 933, 130]",33.8,89585.77115,805399.0,811688.0,113.8774230925048,22.243664412340557,Islands,2
182,11005,130,33.8,"[11005, 11032, 933, 130]",33.8,89101.17131,805582.0,811495.0,113.8792019856316,22.241924774610624,Islands,2
183,11006,130,33.8,"[11006, 11032, 933, 130]",33.8,88473.53448,805813.0,811419.0,113.8814442379428,22.24124253858723,Islands,2
184,12001,130,33.8,"[12001, 12013, 933, 130]",33.8,78698.8179,818073.0,814146.0,114.00034147729572,22.266041610840663,Islands,2
185,12002,130,33.8,"[12002, 12013, 933, 130]",33.8,78381.10104,817761.0,814086.0,113.997315070481,22.26549645748308,Islands,2
186,12003,130,33.8,"[12003, 12013, 933, 130]",33.8,78216.25869,817679.0,814229.0,113.99651783573572,22.26678695333754,Islands,2
187,12901,130,33.8,"[12901, 12013, 933, 130]",33.8,78066.68262,817726.0,814087.0,113.99697548199164,22.265505112502204,Islands,2
188,12000,130,33.8,"[12000, 12013, 933, 130]",33.8,71127.5414,818199.0,814014.0,114.0015654437278,22.264850893674133,Islands,2
189,12066,130,33.8,"[12066, 12013, 933, 130]",33.8,70721.40841,817839.0,813826.0,113.99807482392288,22.26314933318864,Islands,2
190,12004,130,33.8,"[12004, 12013, 933, 130]",33.8,70296.32842,817677.0,813433.0,113.9965076401271,22.259598565348647,Islands,2
191,12393,8050,33.7,"[12393, 1083, 8050]",33.7,69590.89313,841080.0,845089.0,114.22365527763696,22.545561374570067,North,6
192,6706,8050,33.7,"[6706, 1083, 8050]",33.7,69056.6722,840556.0,844985.0,114.21856082155954,22.5446236207918,North,6
193,6708,8050,33.7,"[6708, 1083, 8050]",33.7,68727.87287,840346.0,844732.0,114.21651862408562,22.542339460491657,North,6
194,6711,8050,33.7,"[6711, 1083, 8050]",33.7,68227.84787,840042.0,844335.0,114.2135623457742,22.53875511459361,North,6
